App_Temp,Date,Dew_point,Lat,Location,Longitude,Ozone,Precip_intes,Precipatation_prob,Temp,UV,WindBearing,WindGust,cloudCover,description,humidity,pressure,visibility,windSpeed
22.62,2018-07-18 12:30:18,10.3,51.5073219,"London, Greater London, England, SW1A 2DU, UK",-0.1276474,347.55,0,0,22.62,4,220,8.64,0.8,Mostly Cloudy,0.46,1018.63,14.68,6.74
23.42,2018-07-18 13:00:25,9.91,51.5073219,"London, Greater London, England, SW1A 2DU, UK",-0.1276474,348.15,0,0,23.42,5,225,6.05,0.44,Partly Cloudy,0.42,1018.6,12.28,5.47
23.2,2018-07-18 14:00:22,9.79,51.5073219,"London, Greater London, England, SW1A 2DU, UK",-0.1276474,347.51,0,0,23.2,5,220,26.01,0.44,Partly Cloudy,0.43,1018.66,12.28,8.3
23.64,2018-07-18 15:00:22,9.66,51.5073219,"London, Greater London, England, SW1A 2DU, UK",-0.1276474,346.51,0,0,23.64,4,229,9.66,0.55,Partly Cloudy,0.41,1018.36,12.28,7.77
23.54,2018-07-18 15:30:12,9.56,51.5073219,"London, Greater London, England, SW1A 2DU, UK",-0.1276474,345.92,0,0,23.54,3,227,8.72,0.55,Partly Cloudy,0.41,1018.34,14.68,7.16
23.91,2018-07-18 16:00:18,9.42,51.5073219,"London, Greater London, England, SW1A 2DU, UK",-0.1276474,345.32,0,0,23.91,2,209,19.44,0.54,Partly Cloudy,0.4,1018.32,12.26,7.29
23.83,2018-07-18 16:30:12,9.37,51.5073219,"London, Greater London, England, SW1A 2DU, UK",-0.1276474,344.69,0,0,23.83,2,210,16.27,0.46,Partly Cloudy,0.4,1018.21,14.68,6.6
23.93,2018-07-18 17:30:12,9.25,51.5073219,"London, Greater London, England, SW1A 2DU, UK",-0.1276474,343.39,0,0,23.93,1,238,8.59,0.71,Mostly Cloudy,0.39,1018.21,14.68,8.51
24.41,2018-07-18 18:00:18,9.56,51.5073219,"London, Greater London, England, SW1A 2DU, UK",-0.1276474,342.71,0,0,24.41,1,211,7.44,0.65,Mostly Cloudy,0.39,1018.19,12.26,5.31
24.27,2018-07-18 18:30:12,9.54,51.5073219,"London, Greater London, England, SW1A 2DU, UK",-0.1276474,342.14,0,0,24.27,1,212,6.6,0.64,Mostly Cloudy,0.39,1018.2,14.68,4.89
24.02,2018-07-18 19:00:16,9.85,51.5073219,"London, Greater London, England, SW1A 2DU, UK",-0.1276474,337.04,0,0,24.02,0,210,7.87,0.61,Mostly Cloudy,0.41,1018.28,12.26,3.64
23.75,2018-07-18 19:30:11,9.78,51.5073219,"London, Greater London, England, SW1A 2DU, UK",-0.1276474,336.57,0,0,23.75,0,214,6.89,0.7,Mostly Cloudy,0.41,1018.37,14.68,3.48
22.71,2018-07-18 20:30:11,10.32,51.5073219,"London, Greater London, England, SW1A 2DU, UK",-0.1276474,335.76,0,0,22.71,0,191,7.64,0.84,Mostly Cloudy,0.46,1018.63,14.68,4.88
22.01,2018-07-18 21:00:16,10.63,51.5073219,"London, Greater London, England, SW1A 2DU, UK",-0.1276474,335.43,0,0,22.01,0,201,9.56,0.77,Mostly Cloudy,0.48,1018.81,12.26,7.13
21.42,2018-07-18 21:30:12,10.68,51.5073219,"London, Greater London, England, SW1A 2DU, UK",-0.1276474,335.17,0,0,21.42,0,199,8.35,0.87,Mostly Cloudy,0.5,1018.93,14.68,6.39
20.94,2018-07-18 22:00:17,11.27,51.5073219,"London, Greater London, England, SW1A 2DU, UK",-0.1276474,334.92,0,0,20.94,0,210,9.7,0.96,Overcast,0.54,1019.04,12.26,8.75
20.51,2018-07-18 22:30:10,11.17,51.5073219,"London, Greater London, England, SW1A 2DU, UK",-0.1276474,334.74,0,0,20.51,0,208,8.55,0.91,Mostly Cloudy,0.55,1019.1,14.68,7.74
19.6,2018-07-18 23:00:18,11.62,51.5073219,"London, Greater London, England, SW1A 2DU, UK",-0.1276474,334.57,0,0,19.6,0,210,9.03,0.52,Partly Cloudy,0.6,1019.08,12.26,8
19.2,2018-07-18 23:30:10,11.44,51.5073219,"London, Greater London, England, SW1A 2DU, UK",-0.1276474,334.47,0,0,19.2,0,209,8.18,0.56,Partly Cloudy,0.61,1019.2,14.68,7.35
18.82,2018-07-19 00:00:15,11.78,51.5073219,"London, Greater London, England, SW1A 2DU, UK",-0.1276474,334.37,0,0,18.82,0,221,7.47,0.6,Mostly Cloudy,0.64,1019.32,12.26,5.6
18.39,2018-07-19 00:30:11,11.59,51.5073219,"London, Greater London, England, SW1A 2DU, UK",-0.1276474,334.12,0,0,18.39,0,218,6.87,0.65,Mostly Cloudy,0.65,1019.38,14.68,5.33
